12.64095	1.499055	-1.316772	-6.172424	-6.892059	14.85351	-3.695129	-5.712402	15.85602	-3.332947	-4.833679	30.11494	0.9188679	-2.485992	-33.00751	False	False
12.61383	1.463533	-1.419434	-6.195404	-6.900391	14.88997	-3.69162	-5.730042	15.87106	-3.3237	-4.851257	30.14898	0.9197699	-2.503082	-33.03955	False	False
12.60716	1.447081	-1.452362	-6.184204	-6.899109	14.90677	-3.677887	-5.738037	15.87563	-3.314148	-4.854279	30.16136	0.9230718	-2.505829	-33.06754	False	False
12.60094	1.433791	-1.479614	-6.178253	-6.898773	14.92152	-3.668518	-5.744537	15.8805	-3.307159	-4.857422	30.17215	0.925324	-2.508789	-33.09009	False	False
12.59498	1.421073	-1.505463	-6.172577	-6.898468	14.93589	-3.659546	-5.750732	15.88532	-3.300476	-4.860413	30.18252	0.9274786	-2.511627	-33.112	False	False
12.58895	1.408169	-1.531036	-6.166809	-6.898163	14.95094	-3.650452	-5.757019	15.89052	-3.293701	-4.863464	30.19309	0.9296709	-2.514496	-33.13492	False	False
12.58261	1.394654	-1.556183	-6.160767	-6.897827	14.96804	-3.6409	-5.763611	15.89683	-3.286591	-4.866669	30.20435	0.931958	-2.517517	-33.16086	False	False
12.5486	1.354008	-1.571045	-6.162872	-6.904236	14.92337	-3.658752	-5.786591	15.89105	-3.279449	-4.873047	30.21369	0.940587	-2.515137	-33.18564	False	False
12.52708	1.327085	-1.582489	-6.162842	-6.907928	14.90245	-3.667389	-5.801605	15.89025	-3.273712	-4.877502	30.22182	0.9461924	-2.514343	-33.20871	False	False
12.50961	1.305228	-1.5914	-6.162842	-6.91098	14.88576	-3.674377	-5.813782	15.8898	-3.269073	-4.881073	30.22845	0.9507126	-2.513672	-33.22787	False	False
12.49243	1.283742	-1.599304	-6.162811	-6.91394	14.86999	-3.681274	-5.825775	15.88971	-3.264526	-4.884613	30.23492	0.955182	-2.513062	-33.24774	False	False
12.46949	1.259798	-1.595123	-6.146973	-6.907806	14.8662	-3.663147	-5.821075	15.89123	-3.252411	-4.883942	30.24297	0.9624348	-2.508911	-33.28085	False	False
12.4507	1.240455	-1.588104	-6.133026	-6.902191	14.86614	-3.646637	-5.815979	15.89379	-3.242126	-4.883057	30.24957	0.9684348	-2.50531	-33.31158	False	False
12.42889	1.218027	-1.579559	-6.116852	-6.89566	14.86643	-3.627533	-5.810089	15.89701	-3.230225	-4.882019	30.25728	0.9754094	-2.501129	-33.34778	False	False
12.41109	1.199746	-1.571747	-6.103668	-6.89032	14.86732	-3.611938	-5.805267	15.90008	-3.22049	-4.881165	30.2637	0.9810865	-2.497711	-33.37839	False	False
12.39296	1.181088	-1.561737	-6.09021	-6.884888	14.8699	-3.596008	-5.800385	15.90434	-3.210571	-4.88031	30.27056	0.9868665	-2.494232	-33.41223	False	False
12.37661	1.175041	-1.542725	-6.075378	-6.878174	14.87886	-3.571442	-5.78952	15.89168	-3.203644	-4.875214	30.25306	0.9825576	-2.493774	-33.43454	False	False
12.36359	1.167488	-1.527527	-6.06424	-6.873291	14.8864	-3.554474	-5.782501	15.88721	-3.197601	-4.872223	30.24553	0.981545	-2.492767	-33.4577	False	False
12.35044	1.159848	-1.511871	-6.052979	-6.868347	14.89424	-3.537323	-5.775421	15.8828	-3.191498	-4.869232	30.2379	0.980512	-2.491699	-33.48151	False	False
12.33762	1.152393	-1.49588	-6.041992	-6.863556	14.90236	-3.520599	-5.768524	15.87877	-3.185577	-4.866272	30.2304	0.9795027	-2.490662	-33.50552	False	False
12.32364	1.144284	-1.476685	-6.030029	-6.858276	14.91251	-3.50238	-5.760986	15.87512	-3.179077	-4.863068	30.22213	0.9784115	-2.489563	-33.53378	False	False
12.31091	1.140257	-1.45285	-6.019409	-6.855103	14.93602	-3.488586	-5.758148	15.87406	-3.170837	-4.857025	30.22275	0.9724979	-2.49292	-33.56519	False	False
12.29947	1.135674	-1.430298	-6.009796	-6.851776	14.9552	-3.475342	-5.754456	15.87362	-3.164063	-4.852448	30.22087	0.9685613	-2.49472	-33.59518	False	False
12.28874	1.131382	-1.40863	-6.000793	-6.848663	14.97364	-3.462982	-5.751007	15.87348	-3.157684	-4.848145	30.21918	0.9648643	-2.496399	-33.62393	False	False
12.27874	1.127398	-1.387512	-5.992371	-6.845764	14.99161	-3.451447	-5.747833	15.87397	-3.151794	-4.844147	30.21786	0.9614254	-2.497986	-33.65179	False	False
12.2741	1.126737	-1.368988	-5.986053	-6.843658	15.00379	-3.441071	-5.743591	15.87636	-3.144806	-4.841125	30.22071	0.9592766	-2.498657	-33.67697	False	False
