45.25333	-79.75006	-46.99716	12.73614	2.36986	-1.884827	-5.511414	-5.529816	2.907294	-3.519653	-4.058899	12.88495	-3.402893	-5.363495	31.14537	-3.951691	-6.956116	-13.14651
45.25853	-79.74768	-46.98984	12.73745	2.366033	-1.888245	-5.513123	-5.531494	2.914751	-3.515289	-4.060028	12.88804	-3.400909	-5.364563	31.15094	-3.948578	-6.953461	-13.14389
45.26361	-79.74542	-46.98264	12.73872	2.362281	-1.891571	-5.514832	-5.533173	2.922066	-3.510956	-4.061188	12.89107	-3.398956	-5.365631	31.1564	-3.945526	-6.950867	-13.14133
45.26852	-79.74329	-46.97571	12.73995	2.358678	-1.894775	-5.516449	-5.53476	2.929094	-3.506805	-4.062256	12.89398	-3.397064	-5.366669	31.16164	-3.942596	-6.948395	-13.13879
45.27391	-79.74094	-46.96796	12.74129	2.3547	-1.898254	-5.51825	-5.536499	2.936824	-3.502258	-4.063477	12.89719	-3.39502	-5.367798	31.16738	-3.939362	-6.945648	-13.13593
45.27913	-79.73883	-46.96039	12.74259	2.350892	-1.901611	-5.519958	-5.538208	2.94425	-3.497925	-4.064606	12.90028	-3.393036	-5.368866	31.17285	-3.936279	-6.943024	-13.133
45.28864	-79.73367	-46.94778	12.74073	2.340008	-1.899017	-5.514587	-5.535217	2.964813	-3.480652	-4.061646	12.90411	-3.388367	-5.36731	31.18559	-3.927795	-6.935974	-13.12994
45.29533	-79.73044	-46.93851	12.7398	2.332733	-1.897919	-5.511597	-5.533722	2.978573	-3.469421	-4.059998	12.90697	-3.385193	-5.366486	31.19419	-3.922089	-6.931274	-13.12726
45.30142	-79.72754	-46.93011	12.73898	2.326156	-1.896942	-5.508881	-5.532318	2.991043	-3.459259	-4.058533	12.90957	-3.382324	-5.365784	31.20197	-3.916931	-6.927002	-13.12476
45.30771	-79.72461	-46.92133	12.73811	2.319342	-1.895905	-5.506073	-5.530884	3.003953	-3.44873	-4.056976	12.91226	-3.379364	-5.365051	31.21001	-3.911591	-6.922607	-13.12213
45.31387	-79.72195	-46.91272	12.73728	2.312717	-1.894897	-5.503326	-5.52951	3.016514	-3.438477	-4.055511	12.91489	-3.376465	-5.364319	31.21782	-3.906433	-6.918304	-13.11945
45.32957	-79.71274	-46.89197	12.73731	2.304281	-1.887848	-5.499451	-5.524841	3.040888	-3.424347	-4.055603	12.92222	-3.369965	-5.361511	31.23072	-3.898071	-6.910309	-13.11899
45.34196	-79.70602	-46.87537	12.7373	2.297576	-1.882294	-5.496399	-5.52121	3.060157	-3.413086	-4.055664	12.92803	-3.364868	-5.359314	31.2409	-3.891479	-6.903992	-13.11816
45.35403	-79.69955	-46.85919	12.73731	2.291034	-1.876923	-5.493378	-5.517639	3.078906	-3.40213	-4.055664	12.93367	-3.359863	-5.357178	31.25081	-3.88504	-6.897827	-13.11734
45.36808	-79.69214	-46.84033	12.7373	2.283434	-1.870636	-5.489868	-5.513519	3.100736	-3.389435	-4.055725	12.94025	-3.354095	-5.354675	31.26232	-3.877533	-6.890686	-13.11636
45.38127	-79.68549	-46.82257	12.7373	2.276315	-1.864685	-5.486603	-5.509674	3.121214	-3.377502	-4.055756	12.94643	-3.348663	-5.352356	31.27312	-3.870514	-6.883972	-13.11542
45.38814	-79.68268	-46.81186	12.72771	2.264636	-1.856934	-5.482239	-5.506104	3.14632	-3.367889	-4.058624	12.95063	-3.346069	-5.351776	31.28569	-3.866425	-6.878998	-13.11292
45.39281	-79.68188	-46.8042	12.71926	2.255127	-1.850708	-5.47876	-5.503387	3.166222	-3.360779	-4.061188	12.95368	-3.344391	-5.351501	31.29554	-3.863617	-6.875366	-13.11072
45.39756	-79.68112	-46.79633	12.71061	2.2454	-1.84433	-5.475159	-5.50058	3.186571	-3.353485	-4.063751	12.95681	-3.342682	-5.351227	31.30563	-3.860718	-6.871643	-13.10843
45.40207	-79.68048	-46.78879	12.70237	2.236135	-1.838257	-5.471771	-5.497955	3.205936	-3.346558	-4.066223	12.95976	-3.341064	-5.350983	31.3152	-3.857971	-6.868103	-13.1062
45.40702	-79.6799	-46.78043	12.6933	2.225948	-1.831604	-5.468018	-5.495026	3.227223	-3.338928	-4.068939	12.963	-3.339264	-5.350708	31.32568	-3.85498	-6.864227	-13.10373
45.41187	-79.67969	-46.77188	12.68424	2.215758	-1.825043	-5.464294	-5.492096	3.248386	-3.331299	-4.071655	12.96612	-3.337463	-5.350433	31.33603	-3.851959	-6.860321	-13.10104
45.41912	-79.67749	-46.76071	12.6817	2.205145	-1.813812	-5.465088	-5.496155	3.265062	-3.348541	-4.084167	12.97181	-3.33963	-5.353119	31.34806	-3.85083	-6.857819	-13.09753
45.42482	-79.67676	-46.75119	12.67875	2.196216	-1.805054	-5.465179	-5.498718	3.279528	-3.360077	-4.093567	12.9761	-3.340973	-5.355011	31.35776	-3.84967	-6.85553	-13.09433
45.43033	-79.67615	-46.74188	12.67589	2.187507	-1.796539	-5.465302	-5.50119	3.293596	-3.371307	-4.102722	12.98026	-3.342255	-5.356842	31.36716	-3.848511	-6.853302	-13.09113
45.43553	-79.67578	-46.73294	12.67314	2.179208	-1.788483	-5.465393	-5.503601	3.306961	-3.382019	-4.11142	12.98417	-3.343506	-5.358643	31.37607	-3.847412	-6.851166	-13.08801
45.44054	-79.67581	-46.72415	12.67044	2.171046	-1.78064	-5.465485	-5.50592	3.32	-3.392578	-4.119995	12.98792	-3.344727	-5.360352	31.38473	-3.846313	-6.84906	-13.08484
45.44564	-79.6734	-46.71658	12.65524	2.155943	-1.764679	-5.457581	-5.499359	3.330785	-3.399658	-4.123627	12.99053	-3.344208	-5.359863	31.39277	-3.843536	-6.842926	-13.0817
45.44894	-79.67279	-46.71121	12.64161	2.143535	-1.751831	-5.450165	-5.492798	3.337768	-3.404144	-4.125275	12.99177	-3.343475	-5.359039	31.39804	-3.841125	-6.837646	-13.07886
45.45226	-79.67224	-46.70575	12.62789	2.131029	-1.738861	-5.442719	-5.486176	3.344769	-3.40863	-4.126923	12.99301	-3.342743	-5.358185	31.40335	-3.838715	-6.832336	-13.07599
45.45571	-79.67178	-46.70004	12.61347	2.117894	-1.725311	-5.434875	-5.479218	3.352094	-3.413361	-4.128662	12.99426	-3.34198	-5.3573	31.40888	-3.836151	-6.826752	-13.07294
45.45963	-79.67178	-46.69342	12.59663	2.102531	-1.709564	-5.42569	-5.4711	3.360553	-3.418884	-4.130707	12.99562	-3.341064	-5.356293	31.41526	-3.833221	-6.820221	-13.06921
45.46254	-79.67218	-46.68726	12.57538	2.087582	-1.69458	-5.420258	-5.466888	3.369028	-3.423706	-4.133087	12.99652	-3.340881	-5.356476	31.42613	-3.829193	-6.813263	-13.0668
45.46391	-79.67471	-46.6828	12.55715	2.076196	-1.683807	-5.417603	-5.465302	3.375106	-3.427155	-4.135101	12.99652	-3.341064	-5.357117	31.43596	-3.825684	-6.807678	-13.06482
45.4652	-79.67712	-46.67847	12.53952	2.065201	-1.673462	-5.415039	-5.463715	3.38095	-3.430481	-4.137054	12.99652	-3.341217	-5.357727	31.44543	-3.822296	-6.802307	-13.06293
45.4665	-79.6799	-46.67392	12.52114	2.053731	-1.662689	-5.412354	-5.462097	3.386982	-3.43396	-4.139099	12.99644	-3.3414	-5.358337	31.45525	-3.818726	-6.796692	-13.06091
45.46758	-79.68268	-46.66968	12.50419	2.043154	-1.652863	-5.409882	-5.460602	3.392437	-3.437164	-4.140961	12.99625	-3.341553	-5.358948	31.46416	-3.81546	-6.791534	-13.05899
45.46834	-79.68579	-46.66574	12.48905	2.033719	-1.644318	-5.407654	-5.459259	3.397074	-3.440002	-4.142639	12.99586	-3.341705	-5.359467	31.47189	-3.812561	-6.786896	-13.05713
45.47119	-79.68854	-46.65845	12.48501	2.029969	-1.635193	-5.410492	-5.462067	3.398133	-3.449707	-4.145477	12.99296	-3.34613	-5.361908	31.47898	-3.816895	-6.787659	-13.05576
45.47266	-79.69208	-46.65295	12.47951	2.025743	-1.628326	-5.411774	-5.463501	3.399247	-3.456238	-4.147552	12.99064	-3.348877	-5.363495	31.48439	-3.819	-6.78717	-13.05429
45.47406	-79.69556	-46.64746	12.47408	2.021608	-1.621613	-5.413025	-5.464935	3.400295	-3.462677	-4.149567	12.98831	-3.351563	-5.365112	31.48963	-3.821045	-6.786713	-13.05286
45.47528	-79.69897	-46.64227	12.46899	2.017736	-1.615387	-5.414215	-5.466278	3.401171	-3.468689	-4.151489	12.98601	-3.354095	-5.366608	31.49444	-3.822968	-6.786285	-13.05145
45.47644	-79.70303	-46.63638	12.46341	2.013468	-1.608795	-5.415527	-5.467743	3.401924	-3.475311	-4.153595	12.98328	-3.356873	-5.368225	31.49949	-3.825073	-6.785828	-13.04984
45.48049	-79.70532	-46.62827	12.46295	2.008841	-1.603271	-5.419769	-5.4711	3.403085	-3.48233	-4.156067	12.98315	-3.360565	-5.370819	31.50178	-3.827637	-6.785736	-13.0488
45.48327	-79.70792	-46.62112	12.46338	2.005218	-1.599976	-5.423431	-5.473938	3.403209	-3.487732	-4.158051	12.98261	-3.363525	-5.372925	31.50218	-3.82962	-6.785736	-13.04782
45.48599	-79.71051	-46.61411	12.46378	2.001682	-1.596771	-5.427002	-5.476715	3.403313	-3.493042	-4.159973	12.98206	-3.366425	-5.375	31.50255	-3.831543	-6.785706	-13.04688
45.48876	-79.71329	-46.60672	12.46422	1.997993	-1.593445	-5.430756	-5.479645	3.403363	-3.498566	-4.161987	12.98143	-3.369476	-5.377167	31.50288	-3.833618	-6.785706	-13.04584
45.49205	-79.71689	-46.5976	12.46475	1.993488	-1.589569	-5.435333	-5.483154	3.403292	-3.50531	-4.164429	12.98054	-3.373169	-5.379822	31.50311	-3.83609	-6.785706	-13.04456
45.49448	-79.72018	-46.59116	12.46143	1.988378	-1.587189	-5.440796	-5.486053	3.402729	-3.511902	-4.166595	12.98082	-3.377533	-5.383026	31.50448	-3.838898	-6.785797	-13.04303
45.4949	-79.72406	-46.58719	12.45567	1.983752	-1.587341	-5.445923	-5.487885	3.400901	-3.51712	-4.168152	12.98103	-3.381592	-5.386108	31.50533	-3.841431	-6.78595	-13.04132
45.49529	-79.7276	-46.58359	12.45045	1.979536	-1.587524	-5.450562	-5.489563	3.399237	-3.521851	-4.169556	12.98122	-3.385315	-5.388885	31.50612	-3.84375	-6.786102	-13.03973
45.49563	-79.73105	-46.58008	12.44543	1.975499	-1.587708	-5.455017	-5.49118	3.397594	-3.526367	-4.170898	12.98136	-3.388855	-5.391571	31.50681	-3.845947	-6.786224	-13.03824
45.49588	-79.73453	-46.57663	12.44049	1.971532	-1.587982	-5.459412	-5.492737	3.395908	-3.530823	-4.172241	12.98142	-3.392365	-5.394165	31.50741	-3.848145	-6.786377	-13.03671
45.49601	-79.73846	-46.57278	12.43516	1.967217	-1.588409	-5.464172	-5.494446	3.393917	-3.535675	-4.173676	12.98132	-3.396118	-5.397034	31.50788	-3.850494	-6.78653	-13.03497
45.49665	-79.74231	-46.56931	12.43214	1.964417	-1.587799	-5.468323	-5.496124	3.390222	-3.538635	-4.174866	12.9777	-3.398865	-5.398346	31.50535	-3.853394	-6.786011	-13.03351
45.49666	-79.74622	-46.5661	12.42995	1.96232	-1.587738	-5.47168	-5.497528	3.386247	-3.540833	-4.175842	12.97351	-3.40097	-5.3992	31.50209	-3.855865	-6.785492	-13.03198
45.49662	-79.74982	-46.56317	12.42797	1.960403	-1.587708	-5.474731	-5.498749	3.38259	-3.542786	-4.176727	12.96968	-3.402893	-5.399994	31.49908	-3.858093	-6.785034	-13.03061
45.49651	-79.75308	-46.56046	12.4262	1.95868	-1.587769	-5.477478	-5.499878	3.379245	-3.544586	-4.17749	12.96617	-3.404602	-5.400696	31.4963	-3.860107	-6.784637	-13.02936
45.4963	-79.75647	-46.55765	12.42441	1.956974	-1.587952	-5.480194	-5.501007	3.375769	-3.546356	-4.178284	12.96252	-3.406311	-5.401398	31.49337	-3.862122	-6.78421	-13.02805
45.4966	-79.76013	-46.55499	12.42355	1.954851	-1.589874	-5.483734	-5.50235	3.36948	-3.551422	-4.182587	12.95694	-3.409546	-5.402863	31.48938	-3.866302	-6.784576	-13.02499
45.49643	-79.76367	-46.55237	12.42327	1.953038	-1.592743	-5.486786	-5.503479	3.362811	-3.556641	-4.187317	12.95117	-3.412659	-5.404266	31.48506	-3.870361	-6.785187	-13.02164
45.49622	-79.7673	-46.54965	12.42298	1.951194	-1.595734	-5.489868	-5.504639	3.355922	-3.562012	-4.192169	12.94524	-3.415863	-5.405731	31.48061	-3.874573	-6.785828	-13.01822
45.49591	-79.77155	-46.54645	12.42264	1.949051	-1.599243	-5.4935	-5.505951	3.347852	-3.568268	-4.197845	12.93825	-3.419556	-5.40744	31.47533	-3.879425	-6.78656	-13.01416
45.49541	-79.77643	-46.54248	12.42224	1.946571	-1.603485	-5.497681	-5.507507	3.338329	-3.57547	-4.204407	12.92998	-3.423828	-5.409393	31.46901	-3.88504	-6.787415	-13.00934
45.49467	-79.78046	-46.53882	12.42193	1.944553	-1.6073	-5.501068	-5.508759	3.330204	-3.581329	-4.209717	12.92289	-3.427338	-5.41098	31.4634	-3.889618	-6.788086	-13.00513
45.49378	-79.7836	-46.54102	12.42341	1.942637	-1.616943	-5.506683	-5.518646	3.316201	-3.601044	-4.222168	12.91632	-3.432709	-5.415771	31.45932	-3.893585	-6.7901	-12.99973
45.4925	-79.78635	-46.54099	12.42427	1.941083	-1.624298	-5.510803	-5.525085	3.30527	-3.614471	-4.230957	12.91025	-3.436707	-5.419067	31.45492	-3.896912	-6.791473	-12.99509
45.49115	-79.78915	-46.54092	12.42516	1.939507	-1.631744	-5.514984	-5.531586	3.294186	-3.627991	-4.239807	12.90406	-3.440735	-5.422394	31.45041	-3.900269	-6.792847	-12.99033
45.48977	-79.79187	-46.54083	12.42601	1.937991	-1.639038	-5.519012	-5.537842	3.283404	-3.641022	-4.248322	12.898	-3.444611	-5.425598	31.44597	-3.903503	-6.794159	-12.98566
45.48818	-79.79462	-46.54062	12.42685	1.936479	-1.646484	-5.52301	-5.544037	3.272503	-3.653931	-4.256775	12.89175	-3.448456	-5.428772	31.44133	-3.906708	-6.795502	-12.9808
45.48544	-79.79834	-46.54401	12.42802	1.937017	-1.658417	-5.532104	-5.554749	3.255559	-3.669128	-4.261414	12.8834	-3.452881	-5.432251	31.4357	-3.91095	-6.79776	-12.97452
45.48165	-79.80212	-46.54767	12.42915	1.938144	-1.671295	-5.541626	-5.56546	3.237833	-3.682892	-4.26416	12.87437	-3.456879	-5.435364	31.42934	-3.914948	-6.800049	-12.96756
45.47797	-79.80573	-46.55112	12.43024	1.939232	-1.683685	-5.550751	-5.575745	3.220806	-3.696106	-4.266754	12.86566	-3.460693	-5.438354	31.42318	-3.918793	-6.802246	-12.96085
45.4744	-79.80914	-46.55429	12.43124	1.94025	-1.695343	-5.559235	-5.585297	3.204836	-3.708435	-4.269196	12.85743	-3.464264	-5.441132	31.41733	-3.922363	-6.804291	-12.95447
45.47065	-79.81253	-46.55734	12.43225	1.94127	-1.707275	-5.56781	-5.59494	3.188514	-3.720825	-4.271637	12.84892	-3.467834	-5.443939	31.41119	-3.925995	-6.806335	-12.94781
45.4675	-79.81592	-46.56198	12.43269	1.942368	-1.718567	-5.5755	-5.60141	3.171942	-3.732697	-4.273193	12.84165	-3.472321	-5.447174	31.40508	-3.930054	-6.809021	-12.94223
45.46435	-79.81824	-46.56567	12.43251	1.943239	-1.72757	-5.580292	-5.603455	3.158338	-3.740753	-4.273529	12.83588	-3.476196	-5.449829	31.39907	-3.93338	-6.811432	-12.9375
45.46137	-79.8204	-46.56915	12.43234	1.944065	-1.736023	-5.584808	-5.605377	3.145582	-3.748322	-4.273865	12.83045	-3.479828	-5.452301	31.39341	-3.936462	-6.813721	-12.93304
45.45816	-79.82269	-46.57281	12.43219	1.944929	-1.745056	-5.589569	-5.607422	3.131948	-3.756348	-4.274231	12.82463	-3.483704	-5.454956	31.38733	-3.939758	-6.816132	-12.92825
45.45449	-79.8252	-46.57675	12.432	1.945878	-1.755157	-5.594818	-5.60965	3.116832	-3.765198	-4.274597	12.8181	-3.487976	-5.457855	31.3805	-3.94339	-6.818787	-12.92279
45.45093	-79.82739	-46.58014	12.43184	1.946751	-1.764557	-5.599609	-5.611694	3.102829	-3.773224	-4.274963	12.8119	-3.491821	-5.46051	31.37401	-3.946686	-6.821198	-12.9176
45.45152	-79.82785	-46.5809	12.43485	1.949587	-1.773621	-5.60376	-5.610809	3.091751	-3.775177	-4.272919	12.8055	-3.494904	-5.462555	31.36677	-3.950195	-6.824371	-12.91351
45.45111	-79.82816	-46.58124	12.43698	1.951634	-1.781189	-5.606995	-5.610321	3.082401	-3.777069	-4.271515	12.79993	-3.497314	-5.464172	31.36054	-3.952881	-6.826782	-12.90961
45.45069	-79.8284	-46.58151	12.43904	1.953653	-1.788635	-5.610168	-5.609863	3.073252	-3.7789	-4.270142	12.79449	-3.499664	-5.465759	31.35444	-3.955536	-6.829102	-12.90576
45.45021	-79.82861	-46.58173	12.44112	1.955671	-1.796173	-5.613342	-5.609344	3.063957	-3.780731	-4.268768	12.78893	-3.502045	-5.467346	31.34819	-3.95816	-6.831482	-12.90182
45.44958	-79.82867	-46.58176	12.44337	1.957868	-1.804474	-5.616791	-5.608856	3.053783	-3.782745	-4.267273	12.78278	-3.504578	-5.469025	31.34126	-3.961029	-6.834015	-12.8974
45.4502	-79.82965	-46.58179	12.44508	1.959273	-1.812195	-5.619293	-5.607971	3.044059	-3.783508	-4.265747	12.77538	-3.506836	-5.471039	31.33272	-3.964294	-6.836334	-12.89307
45.45074	-79.83005	-46.58038	12.44615	1.959949	-1.819366	-5.620819	-5.606995	3.034943	-3.783295	-4.264404	12.76705	-3.508545	-5.472992	31.32283	-3.967346	-6.838135	-12.88821
45.45126	-79.83041	-46.57889	12.44725	1.960624	-1.82663	-5.622345	-5.606018	3.025731	-3.783081	-4.263062	12.75864	-3.510254	-5.474976	31.31284	-3.970459	-6.839935	-12.8833
45.45166	-79.83069	-46.57751	12.44819	1.961206	-1.832947	-5.623657	-5.605164	3.017745	-3.782898	-4.261902	12.75135	-3.511719	-5.476654	31.30418	-3.973114	-6.841522	-12.87906
45.45198	-79.83087	-46.57599	12.44913	1.961773	-1.839386	-5.624969	-5.604309	3.009596	-3.782715	-4.260712	12.7439	-3.513214	-5.478363	31.2953	-3.9758	-6.843079	-12.87463
45.45212	-79.83069	-46.57407	12.45006	1.962356	-1.845947	-5.626312	-5.603455	3.001297	-3.782532	-4.259583	12.73629	-3.514709	-5.480042	31.28619	-3.978455	-6.844666	-12.87003
45.45129	-79.83334	-46.57684	12.45234	1.963258	-1.852173	-5.627594	-5.603149	2.993087	-3.78302	-4.259247	12.73039	-3.518188	-5.48114	31.27722	-3.981964	-6.846832	-12.8656
45.44999	-79.83466	-46.578	12.45414	1.963953	-1.857513	-5.628571	-5.602966	2.986123	-3.783447	-4.259064	12.72529	-3.520935	-5.481903	31.26943	-3.98465	-6.848541	-12.86151
45.44856	-79.83597	-46.57916	12.45608	1.964701	-1.863251	-5.629639	-5.602753	2.978607	-3.783905	-4.25885	12.71978	-3.523895	-5.482758	31.26101	-3.987579	-6.850342	-12.85706
45.44703	-79.83728	-46.58032	12.45813	1.965497	-1.869385	-5.630737	-5.602539	2.970609	-3.784363	-4.258636	12.7139	-3.527039	-5.483643	31.25204	-3.990631	-6.852264	-12.85233
45.4449	-79.83871	-46.58136	12.46071	1.966495	-1.877289	-5.632141	-5.602264	2.960307	-3.784973	-4.258362	12.70626	-3.530945	-5.484802	31.2404	-3.994507	-6.854675	-12.8461
45.44423	-79.84128	-46.58304	12.46232	1.966878	-1.883209	-5.633545	-5.602356	2.952478	-3.786041	-4.258636	12.70061	-3.535004	-5.485809	31.23041	-3.998413	-6.856232	-12.84149
45.4436	-79.84262	-46.58295	12.46314	1.96694	-1.887787	-5.634674	-5.60257	2.946435	-3.787079	-4.259064	12.69608	-3.538239	-5.486542	31.22196	-4.001495	-6.857086	-12.83759
45.44297	-79.8439	-46.58282	12.46397	1.966985	-1.892365	-5.635742	-5.602814	2.940428	-3.788116	-4.259521	12.69158	-3.541473	-5.487274	31.21354	-4.004547	-6.857941	-12.83371
45.44226	-79.84525	-46.58261	12.46484	1.967041	-1.897186	-5.636932	-5.603027	2.934073	-3.789185	-4.259979	12.68681	-3.54483	-5.488068	31.20463	-4.007751	-6.858826	-12.82959
