36.77103	26.51964	11.07979	6.283193	2.155123	6.723823	5.900402	2.676717	2.436308	5.561789	1.989285	6.622941	1.641397	3.945315	90	True	True
36.77103	26.51964	11.07979	6.283193	2.155123	6.723823	5.900402	2.676717	2.436308	5.561789	1.989285	6.622941	1.641397	3.945315	90	True	True
36.77103	26.51964	11.07979	6.283193	2.155123	6.723823	5.900402	2.676717	2.436308	5.561789	1.989285	6.622941	1.641397	3.945315	90	True	True
36.77103	26.51964	11.07979	6.283193	2.155123	6.723823	5.900402	2.676717	2.436308	5.561789	1.989285	6.622941	1.641397	3.945315	90	True	True
35.80121	25.58867	10.99231	6.419879	2.044883	6.751689	5.8009	2.301712	2.515046	5.35105	1.894551	6.663211	1.634348	3.633722	90	True	True
35.80121	25.58867	10.99231	6.419879	2.044883	6.751689	5.8009	2.301712	2.515046	5.35105	1.894551	6.663211	1.634348	3.633722	90	True	True
35.80121	25.58867	10.99231	6.419879	2.044883	6.751689	5.8009	2.301712	2.515046	5.35105	1.894551	6.663211	1.634348	3.633722	90	True	True
35.80121	25.58867	10.99231	6.419879	2.044883	6.751689	5.8009	2.301712	2.515046	5.35105	1.894551	6.663211	1.634348	3.633722	90	True	True
35.95373	26.29848	11.15565	6.435739	1.949233	6.976253	5.775027	2.503107	2.722684	5.420978	1.847272	7.162047	1.596427	3.51418	90	True	True
35.95373	26.29848	11.15565	6.435739	1.949233	6.976253	5.775027	2.503107	2.722684	5.420978	1.847272	7.162047	1.596427	3.51418	90	True	True
35.95373	26.29848	11.15565	6.435739	1.949233	6.976253	5.775027	2.503107	2.722684	5.420978	1.847272	7.162047	1.596427	3.51418	90	True	True
35.95373	26.29848	11.15565	6.435739	1.949233	6.976253	5.775027	2.503107	2.722684	5.420978	1.847272	7.162047	1.596427	3.51418	90	True	True
35.95373	26.29848	11.15565	6.435739	1.949233	6.976253	5.775027	2.503107	2.722684	5.420978	1.847272	7.162047	1.596427	3.51418	90	True	True
35.14677	26.91983	11.28352	6.113627	1.938155	7.058352	5.676099	2.356504	2.833442	5.334056	1.964137	7.000035	1.667761	3.962104	90	True	True
35.14677	26.91983	11.28352	6.113627	1.938155	7.058352	5.676099	2.356504	2.833442	5.334056	1.964137	7.000035	1.667761	3.962104	90	True	True
35.14677	26.91983	11.28352	6.113627	1.938155	7.058352	5.676099	2.356504	2.833442	5.334056	1.964137	7.000035	1.667761	3.962104	90	True	True
35.14677	26.91983	11.28352	6.113627	1.938155	7.058352	5.676099	2.356504	2.833442	5.334056	1.964137	7.000035	1.667761	3.962104	90	True	True
34.90334	28.67911	11.40256	6.243209	1.839404	7.306834	5.63117	2.457741	3.112059	5.138959	1.814993	7.406582	1.712581	3.375213	90	True	True
